date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2015/04/15,8194,l,-0.5463786531130876,-1.0927573062261753,0.8640406607369758,0.7750377453447408,7,2,1,0,0,-0.003523588706031814
2015/06/03,8194,l,1.112158341187559,2.224316682375118,0.942507068803016,1.5753086419753086,3,0,0,0,0,-0.004869740288630794
2015/06/04,8194,l,0.41702127659574467,0.8340425531914893,1.1404255319148937,1.59372026641294,1,0,0,0,0,0.003244680565276804
2015/06/17,8194,l,1.0037735849056604,2.0075471698113208,0.8603773584905661,1.1501364877161055,1,4,0,0,0,0.0023773394530737014
2015/06/23,8194,l,0.23544800523217788,0.47089601046435575,0.7455853499018966,1.3375295043273014,2,2,0,0,1,0.00585220717058158
2015/07/14,8194,l,-0.17605633802816903,-0.35211267605633806,1.0172143974960877,2.2245762711864407,0,0,0,0,0,0.01321866800864327
2015/07/15,8194,l,-1.0000000000000007,-2.0000000000000013,0.5664652567975831,1.8340041335798978,0,0,0,0,0,0.0045876127587827515
2015/07/22,8194,s,-0.9999999999999994,-1.999999999999999,0.5837912087912088,0.5523884411244349,1,59,0,1,1,-0.008836496741910763
2015/07/28,8194,s,-1.0210593490746651,-2.0421186981493302,1.0529674537332483,1.206436963175042,1,58,0,0,0,-0.007937553132416984
2015/07/29,8194,l,-0.30066145520144316,-0.6013229104028863,0.5411906193625977,0.5576997298340409,2,2,0,0,0,0.004761696285434142
2015/08/21,8194,s,1.3556618819776713,2.7113237639553427,0.6698564593301436,1.907596371882086,2,35,1,0,0,-0.016082046490082637
2015/08/24,8194,s,0.39308176100628933,0.7861635220125787,0.44025157232704404,1.4086036097163794,1,32,0,0,0,-0.01856262377269211
2015/08/25,8194,s,-1.0,-2.0,1.1801242236024845,2.37778958554729,0,29,0,0,0,-0.01990326136905445
2015/08/27,8194,l,0.9514051522248242,1.9028103044496485,0.7611241217798594,1.6412776412776413,1,31,0,0,0,0.016522980296384056
2015/08/28,8194,l,-0.5070993914807302,-1.0141987829614605,1.506809620399884,1.7133364973896534,3,26,0,0,0,0.01799731243579892
2015/09/02,8194,s,-0.9999999999999997,-1.9999999999999993,0.5846243788365975,1.435240473347085,2,29,0,0,0,-0.016728238784213395
2015/09/07,8194,s,-0.6612007405448294,-1.3224014810896587,0.5289605924358635,1.2365320712919141,2,37,0,0,1,-0.006595039612953129
2015/09/09,8194,l,0.8810572687224669,1.7621145374449338,0.5873715124816447,1.4405231272237715,3,33,0,0,1,0.018996297715968436
2015/09/15,8194,s,0.7742369838420108,1.5484739676840216,0.6283662477558348,3.7755271459405613,2,41,1,0,0,0.006513522991032937
2015/09/16,8194,s,0.38208448312460197,0.7641689662492039,0.38208448312460197,3.261651272650356,5,24,0,0,0,0.01174217040709012
2015/09/24,8194,s,-0.5301102629346904,-1.0602205258693809,0.2968617472434266,0.7575198862139809,3,16,1,0,0,-0.014764631955024279
2015/09/28,8194,s,-0.37757437070938216,-0.7551487414187643,0.32036613272311215,0.5381787179623808,1,19,0,0,1,-0.0038807617903515853
2015/10/27,8194,s,0.0,0.0,0.570264765784114,0.8898113888638209,5,1,4,0,0,0.0007410097154607599
2016/01/14,8194,s,-0.4831144465290807,-0.9662288930581614,0.853658536585366,1.1865807304577756,2,1,2,0,1,-0.01866713179265997
2016/01/18,8194,s,0.14814814814814814,0.2962962962962963,0.6481481481481481,0.6188271604938271,3,2,0,0,1,-0.018672534322110274
2016/01/22,8194,l,0.2444649446494465,0.488929889298893,0.46125461254612543,0.9786223277909739,0,60,0,0,1,0.019944734617531282
2016/01/26,8194,s,0.5470459518599562,1.0940919037199124,0.6739606126914661,0.7206928549334983,1,11,0,0,1,-0.01623408690712527
2016/02/09,8194,s,1.2645107794361525,2.529021558872305,0.8291873963515755,0.6948986265533028,9,7,1,0,1,-0.019848508906570597
2016/02/12,8194,s,-0.43547110055423593,-0.8709422011084719,0.39588281868566905,0.8830775061588023,0,1,0,0,0,-0.018272314249184865
2016/02/15,8194,l,0.4204322200392927,0.8408644400785854,0.5108055009823183,0.9473888565327121,0,60,0,0,1,0.019780493171426165
2016/02/18,8194,l,-0.31977891827872085,-0.6395578365574417,0.3947887879984208,0.6701836654943337,2,56,1,0,0,0.01905235799135656
2016/03/14,8194,l,0.5755782678859602,1.1511565357719205,0.5809575040344271,1.4083875308365104,3,39,0,0,1,0.012790109375655015
2016/03/15,8194,l,-0.05411255411255411,-0.10822510822510822,0.9632034632034632,1.7575623758003975,1,20,0,0,0,-0.0008042358743744444
2016/04/14,8194,l,-0.18687110685194058,-0.37374221370388117,0.6420699568758984,1.6931701178354879,6,7,0,0,0,0.015176525313743567
2016/04/18,8194,s,-0.3380952380952381,-0.6761904761904762,0.8285714285714286,0.8199374258280289,3,56,1,0,1,-0.019395739442534164
2016/05/02,8194,s,-0.5808550185873607,-1.1617100371747213,0.929368029739777,1.1409657320872275,4,55,3,0,1,-0.018537685894378028
2016/05/16,8194,s,-0.05402485143165856,-0.10804970286331712,0.7023230686115614,1.3711001642036125,2,58,0,0,0,-0.0012362747003603338
2016/06/24,8194,l,-0.9999999999999994,-1.999999999999999,0.7527579493835173,1.3930348258706469,3,31,1,0,0,0.005882371053709302
2016/07/13,8194,l,0.7000946073793756,1.4001892147587511,2.8382213812677386,5.519542421353671,16,27,0,0,1,0.015367506127431969
2016/07/14,8194,l,-0.5217391304347826,-1.0434782608695652,2.347826086956522,3.058547092226356,1,4,0,0,0,0.0006635274895681056
2016/07/15,8194,l,-0.44472681067344344,-0.8894536213468869,0.7623888182973316,1.5206025697828978,1,7,1,1,1,0.0006243176293750027
2016/07/20,8194,s,0.11909487892020643,0.23818975784041285,0.55577610162763,0.6121945198716366,2,49,2,0,1,-0.0045678756179251025
2016/08/08,8194,l,0.7923627684964201,1.5847255369928401,0.6587112171837709,0.6974735478298424,0,51,0,0,1,0.01278665227060898
2016/10/03,8194,l,-0.32934131736526945,-0.6586826347305389,0.8383233532934131,1.2659268392930538,2,6,0,0,1,0.0070632905851971016
2016/10/25,8194,l,0.05115089514066496,0.10230179028132992,0.7161125319693095,1.1350607658793854,3,2,0,0,0,0.0037256838350233296
2016/11/10,8194,l,0.05509641873278237,0.11019283746556474,1.487603305785124,0.8137544733156994,2,28,0,1,1,0.01915633841469791
2017/03/27,8194,s,-1.0,-2.0,1.702127659574468,2.785841609371021,2,0,1,0,1,-0.009933274600999981
2018/02/05,8194,s,-1.0000000000000009,-2.0000000000000018,1.943634596695821,2.16021319956106,9,7,0,1,1,-0.015182691122011873
2018/02/06,8194,s,-0.30082041932543296,-0.6016408386508659,1.276207839562443,1.8134263295553619,16,0,15,0,1,-0.01829990900305447
2018/02/07,8194,l,-0.3694158075601374,-0.7388316151202748,1.1512027491408934,1.7757650610676547,0,59,0,0,1,0.018095588017532395
2018/02/09,8194,s,0.10794140323824211,0.21588280647648422,1.3107170393215113,1.1521819755223142,15,1,1,1,1,-0.017501368150908598
