"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","26,170.0","26,305.0","25,890.0","26,305.0","+325.0","1,086,000","6,900","4,200","0.61","-","26,106.00","24,463.00","25,687.00","885,540","798,696","701,425"
"2021/09/09","26,050.0","26,175.0","25,815.0","25,980.0","-115.0","825,400","6,500","5,100","0.78","-","25,959.00","24,416.60","25,679.80","885,360","769,036","693,061"
"2021/09/08","25,820.0","26,100.0","25,730.0","26,095.0","-25.0","820,900","7,100","5,800","0.82","-","25,706.00","24,379.40","25,673.26","881,340","757,676","688,073"
"2021/09/07","26,275.0","26,315.0","25,975.0","26,120.0","+90.0","710,500","8,700","6,500","0.75","-","25,385.00","24,331.80","25,659.86","897,280","745,316","684,568"
"2021/09/06","26,290.0","26,335.0","25,720.0","26,030.0","+460.0","984,900","3,600","10,000","2.78","-","24,959.00","24,290.80","25,643.00","934,360","747,376","680,729"
"2021/09/03","24,945.0","25,575.0","24,940.0","25,570.0","+855.0","1,085,100","2,000","9,800","4.90","-","24,464.00","24,224.80","25,629.40","926,880","779,772","675,524"
"2021/09/02","24,640.0","24,715.0","24,320.0","24,715.0","+225.0","805,300","1,400","11,000","7.86","-","23,990.00","24,241.80","25,625.20","856,880","759,684","670,506"
"2021/09/01","24,330.0","24,550.0","24,210.0","24,490.0","+500.0","900,600","1,400","11,400","8.14","-","23,731.00","24,269.40","25,623.33","840,860","746,764","665,338"
"2021/08/31","23,435.0","24,100.0","23,350.0","23,990.0","+435.0","895,900","1,700","10,800","6.35","-","23,595.00","24,308.60","25,630.00","813,840","729,420","663,302"
"2021/08/30","23,600.0","23,680.0","23,450.0","23,555.0","+355.0","947,500","1,300","14,700","11.31","-","23,504.00","24,363.20","25,634.33","775,420","729,428","663,977"
"2021/08/27","23,120.0","23,365.0","23,090.0","23,200.0","-220.0","735,100","2,000","16,100","8.05","-","23,427.00","24,430.20","25,649.80","729,120","717,828","662,825"
"2021/08/26","23,935.0","23,935.0","23,300.0","23,420.0","-390.0","725,200","1,400","15,300","10.93","-","23,314.00","24,507.80","25,680.80","839,760","731,432","660,894"
"2021/08/25","23,780.0","24,015.0","23,575.0","23,810.0","+275.0","765,500","2,100","15,100","7.19","-","23,310.00","24,601.40","25,722.93","857,800","735,844","657,920"
